menu_week_start,scraped_at,id,core_recipe_id,name,portion_weight_g,kcal_per_portion,protein_g_per_portion,fat_g_per_portion,fat_saturates_g_per_portion,carbs_g_per_portion,sugars_g_per_portion,fibre_g_per_portion,salt_g_per_portion,kcal_per_100g,protein_g_per_100g,fat_g_per_100g,fat_saturates_g_per_100g,carbs_g_per_100g,sugars_g_per_100g,fibre_g_per_100g,salt_g_per_100g,five_a_day,prep_time_min,preparation_type,spice_level,food_brand,dietary_claims,rating_avg,rating_count,is_available
2026-05-12,2026-05-10,32c0b4f3-1bab-4ff5-947e-e986db80f003,2303,Spicy Pork & 'Nduja Meatball Ciabatta,482,790,44.0,31.7,13.4,82.8,8.2,7.6,2.47,163,9.1,6.6,2.8,17.2,1.7,1.6,0.51,1,40,full-prep,spicy,Takeaway Night,,4.4,6964,True
2026-05-12,2026-05-10,6e8d6ad8-b554-40d7-9704-e358d61de891,5011,Spicy Sichuan-Style Pork Noodle Bowl,342,633,39.1,25.7,6.5,61.6,6.8,4.9,3.27,185,11.4,7.5,1.9,18.0,2.0,1.4,0.95,1,25,full-prep,spicy,20 minute meals,Dairy Free,4.36,1707,True
2026-05-12,2026-05-10,c537ffc2-2604-4cb7-87d8-3a786d6546c2,4379,Sticky Chicken Thigh & Aubergine Stir-Fry With Pea Rice,461,607,37.4,14.7,3.5,77.4,8.7,8.4,2.85,131,8.1,3.2,0.8,16.8,1.9,1.8,0.62,2,30,full-prep,mild,Global Kitchen,Dairy Free,4.19,2238,True
2026-05-12,2026-05-10,d564b567-5762-46de-b637-5d8be2fe9611,1613,Sticky Chinese-Style Pork Steak With Sesame Rice,376,804,36.7,39.7,13.2,75.5,14.6,1.3,3.01,213,9.8,10.6,3.5,20.1,3.9,0.3,0.8,1,30,full-prep,mild,Global Kitchen,Dairy Free,4.23,24955,True
2026-05-12,2026-05-10,072d04b1-53a1-4905-9f16-031307689add,8224,Sticky Hoisin Double Chicken With Rice & Sesame Greens,499,665,62.6,15.1,3.2,70.0,9.7,1.7,1.95,133,12.5,3.0,0.6,14.0,1.9,0.3,0.39,2,20,full-prep,no spice,Protein Hit,Dairy Free; Gluten Free,4.08,38,True
2026-05-12,2026-05-10,ef1341c2-f867-4652-8dc9-2ac1e530e9d5,1870,Sticky Mustard Glazed Pork Chop With Chips,566,688,34.2,34.8,12.5,62.3,22.1,9.4,0.55,121,6.1,6.1,2.2,11.0,3.9,1.7,0.1,2,35,full-prep,mild,Modern Bistro,Dairy Free; Gluten Free,4.22,22040,True
2026-05-12,2026-05-10,af78b52d-5bc3-435e-a6cc-5e5e5d0301ad,4084,Sticky Sweet Chilli Pork With Rice,440,539,34.5,13.7,4.6,64.9,14.8,5.6,2.69,122,7.8,3.1,1.0,14.7,3.4,1.3,0.61,2,25,full-prep,mild,Protein Hit,Dairy Free,4.29,44551,True
2026-05-12,2026-05-10,e4c71520-4148-45e0-aaf1-861165551627,6211,Sun-Dried Tomato Pork Cutlet With Buttered Potatoes,458,605,34.0,36.9,12.6,36.0,8.3,7.2,0.66,132,7.4,8.1,2.7,7.9,1.8,1.6,0.14,1,25,full-prep,no spice,20 minute meals,Gluten Free; Dairy Free,4.19,4001,True
2026-05-12,2026-05-10,f2fcf1a1-846b-416a-acfe-08b1252b377f,7645,Sweet Chilli Chicken Thigh & Garden Veg Noodles,354,601,36.0,17.3,5.3,73.6,13.1,2.3,3.3,169,10.2,4.9,1.5,20.8,3.7,0.6,0.93,1,10,full-prep,spicy,10-Minute,Dairy Free,4.1,1470,True
2026-05-12,2026-05-10,d11e1a3c-2fa6-4365-8623-da0c79e0ff8b,4954,Tail On Jumbo Prawn & 'Nduja Tomato & Mozzarella Tortelloni,346,583,35.5,22.2,7.6,52.5,9.3,4.6,3.43,168,10.3,6.4,2.2,15.2,2.7,1.3,0.99,1,10,full-prep,spicy,Fine Dine In,,4.43,3023,True
2026-05-12,2026-05-10,a70330b3-3520-40b2-b12d-4d8ebce19166,5732,Taiwanese-Style Chicken Breast Stir-Fry & Sticky Rice,359,547,35.8,14.6,2.8,66.6,2.3,1.1,2.75,152,10.0,4.1,0.8,18.5,0.6,0.3,0.77,1,35,full-prep,spicy,Global Kitchen,Dairy Free,4.34,3028,True
2026-05-12,2026-05-10,b91b85c0-6f4f-4019-9061-cd97095a191c,2352,Tandoori-Style Chicken Pizza With Garlic & Herb Dip,461,824,51.9,32.6,10.4,79.7,9.1,8.3,2.2,178,11.2,7.1,2.3,17.3,2.0,1.8,0.48,3,45,full-prep,spicy,Takeaway Night,,4.41,9278,True
2026-05-12,2026-05-10,07ce3591-3c03-42c4-914a-d893c68effa8,1801,Teriyaki Rump Steak With Rice & Sesame Pak Choi,364,668,40.6,25.5,9.0,66.5,11.9,1.4,2.9,183,11.2,7.0,2.5,18.3,3.3,0.4,0.8,1,20,full-prep,no spice,Ultimate Fakeaway,Dairy Free,4.15,616,True
2026-05-12,2026-05-10,f79d64e2-c471-4bcc-b9d5-9eeed9f80aa6,13319,Thai Red Chicken Thigh & Pepper Curry With Lemongrass Rice,373,700,32.0,31.4,19.5,69.6,10.3,7.5,2.29,187,8.6,8.4,5.2,18.7,2.7,2.0,0.61,1,30,full-prep,spicy,Classic Fakeaways,Dairy Free,4.45,474,True
2026-05-12,2026-05-10,b00aeda9-87fe-4366-9ad7-2f665f88a90a,13553,"The Ultimate Bacon Wrapped Hunters Chicken With Mash, Greens & Gravy",618,729,76.5,25.6,9.6,50.6,16.6,7.1,2.75,117,12.4,4.1,1.5,8.2,2.7,1.2,0.44,1,50,full-prep,mild,Gastropub,,0,0,True
2026-05-12,2026-05-10,c18bc0ce-1418-4032-9eac-6036a4d54d09,14259,The Ultimate Red Wine Beef Brisket Ragù,572,902,54.4,33.6,15.2,94.9,16.3,8.7,3.68,157,9.5,5.9,2.6,16.6,2.8,1.5,0.64,4,25,full-prep,no spice,Fine Dine In,,0,0,True
2026-05-12,2026-05-10,eb927fef-4e83-4e19-8e9b-ff3d93d22c4b,7379,Torn Vegetarian ’Nduja Lasagne & Balsamic Salad,319,631,16.6,38.2,22.3,53.6,9.3,4.7,2.21,197,5.2,12.0,7.0,16.8,2.9,1.5,0.69,3,25,full-prep,spicy,20 minute meals,Vegetarian,4.42,2002,True
2026-05-12,2026-05-10,e154f177-bae9-4906-adbe-653dea944260,4147,Truffle Cacio E Pepe Sauce With Spinach & Ricotta Ravioli,263,622,21.7,38.4,18.9,47.0,6.3,3.3,2.93,236,8.3,14.6,7.2,17.9,2.4,1.3,1.11,1,10,full-prep,no spice,Pasta Pronto,Vegetarian,4.5,16471,False
2026-05-12,2026-05-10,37eb5fac-c0f3-45f6-9bf6-8c1f672b964c,11236,Truffled Mushroom Spaghetti Alfredo,335,573,24.3,16.8,8.1,78.7,7.8,6.2,1.77,171,7.3,5.0,2.4,23.5,2.3,1.8,0.53,2,25,full-prep,no spice,Calorie Controlled,Vegetarian,4.42,1810,True
2026-05-12,2026-05-10,045a9900-2344-462e-a8d1-40648611be99,9426,Turkey Steak W. Ponzu Peppercorn Sauce & Togarashi Potatoes,512,478,42.1,15.2,5.3,40.0,7.5,9.4,1.65,93,8.2,3.0,1.0,7.8,1.5,1.8,0.32,2,10,full-prep,spicy,Protein Hit,,4.42,1505,True
2026-05-12,2026-05-10,b1abbeb0-0cce-471c-bf10-4ccb7755ade7,9073,Ultimate Turkey & Bacon Baguette With Salt & Vinegar 'Crisps',501,795,44.8,33.6,6.0,78.7,16.2,6.6,1.7,158,8.9,6.7,1.2,15.7,3.2,1.3,0.34,1,45,full-prep,no spice,Gastropub,Dairy Free,4.47,289,True
2026-05-12,2026-05-10,7d99cf87-9b86-408e-a413-a98550d15f36,5527,Vietnamese-Style Fable Mushroom Rice Bowl,340,625,22.3,23.5,9.9,58.4,5.7,18.0,3.64,184,6.6,6.9,2.9,17.2,1.7,5.3,1.07,1,25,full-prep,spicy,20 minute meals,Vegan; Vegetarian; Dairy Free,4.43,8045,True
2026-05-12,2026-05-10,57ef288f-0140-42c0-b8eb-24326b3a0c6b,8842,Wagyu Beef Burger With Chipotle Gravy & Cheesy Chips,572,1126,39.5,76.1,25.7,72.4,11.4,9.6,2.8,196,6.9,13.3,4.5,12.7,2.0,1.7,0.49,1,35,full-prep,mild,Ultimate Fakeaway,,4.52,54,True
2026-05-12,2026-05-10,8a16e5bc-256d-427b-b28e-a6ab9dde8aa5,11039,Wholewheat Spaghetti Amatriciana With Crispy Bacon,294,545,27.2,15.3,6.8,72.2,9.7,9.5,2.15,185,9.3,5.2,2.3,24.6,3.3,3.2,0.73,2,35,full-prep,mild,Modern Bistro,,4.4,292,True
2026-05-12,2026-05-10,39316961-5137-4f16-89ce-5e789128e145,1534,Zingy Thai-Style Coconut Chicken Wraps ,476,674,42.3,26.8,13.4,63.8,10.4,7.7,2.46,141,8.9,5.6,2.8,13.4,2.2,1.6,0.52,1,30,full-prep,spicy,Global Kitchen,Dairy Free,4.23,12451,True
