menu_week_start,scraped_at,id,core_recipe_id,name,portion_weight_g,kcal_per_portion,protein_g_per_portion,fat_g_per_portion,fat_saturates_g_per_portion,carbs_g_per_portion,sugars_g_per_portion,fibre_g_per_portion,salt_g_per_portion,kcal_per_100g,protein_g_per_100g,fat_g_per_100g,fat_saturates_g_per_100g,carbs_g_per_100g,sugars_g_per_100g,fibre_g_per_100g,salt_g_per_100g,five_a_day,prep_time_min,preparation_type,spice_level,food_brand,dietary_claims,rating_avg,rating_count,is_available
2026-05-19,2026-05-20,1d68cf93-a8a3-4d6a-bf6f-4700a06bf6cc,5769,Ethiopian-Style Basa Asa Wat With Rice,415,418,27.5,2.7,0.8,70.3,11.2,5.0,1.45,100,6.6,0.7,0.2,16.9,2.7,1.2,0.35,3,25,full-prep,mild,20 minute meals,Dairy Free; Gluten Free,4.25,2692,True
2026-05-19,2026-05-20,b05cccd2-8b1c-45fb-8cae-444f2a89f3ff,4624,Extra Special Meat-Free Bangers 'N' Mash,,575,29.2,21.3,,67.6,,,2.6,,,,,,,,,2,40,full-prep,no spice,Modern Bistro,Vegan; Vegetarian; Dairy Free; Gluten Free,4.36,8350,True
2026-05-19,2026-05-20,432eb878-1058-4425-8b6d-a51b911a67f1,3727,Fable Pulled Mushroom Teriyaki Donburi Bowl,360,629,18.1,18.0,9.2,75.4,13.3,17.5,2.17,174,5.0,5.0,2.6,21.0,3.7,4.9,0.6,2,45,full-prep,no spice,Global Kitchen,Vegan; Vegetarian; Dairy Free,3.86,1546,True
2026-05-19,2026-05-20,a127c6c7-1e05-4e36-85ce-bcb08c6b9819,7357,Fiery Ruby Chicken Curry,375,563,36.1,18.2,9.3,64.9,5.7,4.0,1.53,150,9.6,4.8,2.5,17.3,1.5,1.1,0.41,2,25,full-prep,spicy,20 minute meals,Gluten Free,4.47,5591,True
2026-05-19,2026-05-20,df536458-7a75-4477-9965-049979cdf339,5799,Filipino-Style Chicken Thigh & Lentil Curry With Lemongrass Rice,382,693,44.5,21.9,11.5,79.4,7.3,14.1,1.37,181,11.7,5.7,3.0,20.8,1.9,3.7,0.36,3,45,full-prep,spicy,Global Kitchen,Dairy Free,4.04,2519,True
2026-05-19,2026-05-20,0c4840fe-b74d-4b69-969d-2613c6376448,14141,Fragrant Chicken & Pepper Curry With Brown Rice,388,347,33.9,6.0,1.3,41.3,10.5,6.6,1.45,89,8.7,1.6,0.3,10.6,2.7,1.7,0.37,2,30,full-prep,mild,Nutrient Rich,Dairy Free; Gluten Free,4.2,1043,True
2026-05-19,2026-05-20,6282526f-41e1-4507-9e80-8e20876dce5f,7519,Fragrant Lamb Rendang With Basmati Rice,418,692,33.1,33.9,18.7,59.6,7.5,6.9,2.86,165,7.9,8.1,4.5,14.3,1.8,1.7,0.68,1,65,full-prep,spicy,Ultimate Fakeaway,Dairy Free,3.76,111,True
2026-05-19,2026-05-20,6f4871fb-fb43-450d-a141-769c3cd44a4d,11817,Fragrant Laotian-Style Pork Laab With Steamed Brown Rice,384,545,33.3,17.2,6.5,63.6,9.6,4.7,1.92,142,8.7,4.5,1.7,16.6,2.5,1.2,0.5,2,30,full-prep,mild,Protein Hit,Dairy Free,4.49,100,True
2026-05-19,2026-05-20,8322e07c-00e7-4463-85b6-ee9e4d20c584,2291,Fragrant Vegetable Sambar With Coconut,384,498,21.7,7.7,3.5,86.6,16.3,15.9,1.76,129,5.6,2.0,0.9,22.6,4.2,4.1,0.46,3,40,full-prep,spicy,Global Kitchen,Vegan; Vegetarian; Dairy Free,4.3,9733,True
2026-05-19,2026-05-20,736ea646-0450-48df-adca-7f2f3eb621f6,9783,Fried Chicken Thigh Feast With Sweet Potato Bacon Fries & BBQ Beans,646,862,46.5,39.3,15.6,82.1,25.4,13.5,2.21,133,7.2,6.1,2.4,12.7,3.9,2.1,0.34,4,45,full-prep,no spice,Ultimate Fakeaway,,0,0,True
2026-05-19,2026-05-20,23b7596f-030b-4135-a4f2-1cee024b86b3,14252,"Fried Egg, Bacon, Tomato & Garlic Mushroom Breakfast Baguette",271,396,20.9,19.4,5.4,33.8,8.5,2.3,2.14,146,7.7,7.2,2.0,12.5,3.1,0.8,0.79,1,25,full-prep,no spice,Breakfast Time,Dairy Free,0,0,True
2026-05-19,2026-05-20,5d798895-ce9f-4321-9855-849c91ae84f8,8971,"Garlic & Herb-Crusted Lamb, Potato Dauphinoise & Asparagus",519,649,37.1,34.4,16.5,49.9,11.5,9.1,1.61,125,7.2,6.6,3.2,9.6,2.2,1.8,0.31,1,55,full-prep,no spice,Fine Dine In,,4.31,279,True
2026-05-19,2026-05-20,eea2506b-361c-4f02-8453-f91b61d7bde6,11648,General Tso's Chicken With Cauliflower Rice And Broccoli ,474,522,40.1,12.1,2.5,63.2,14.6,9.5,1.43,110,8.5,2.5,0.5,13.3,3.1,2.0,0.3,3,45,full-prep,spicy,Global Kitchen,Dairy Free,4.42,19,True
2026-05-19,2026-05-20,6bb65e76-4417-45b2-9334-55ad797361e6,903,Goan-Style Basa & Spinach Curry With Coriander Rice,326,428,28.1,7.0,3.9,59.5,5.7,4.0,1.21,131,8.6,2.1,1.2,18.2,1.7,1.2,0.37,2,30,full-prep,spicy,20 minute meals,Dairy Free; Gluten Free,4.53,45792,True
2026-05-19,2026-05-20,11c738a3-6e8f-4ee9-be6d-80d3f9719037,6326,Goan-Style Pollock Soup With Tomato Chilli Chutney,479,591,30.0,13.9,9.0,85.9,20.4,8.7,2.68,123,6.2,2.9,1.9,17.9,4.3,1.8,0.56,2,35,full-prep,spicy,Global Kitchen,Dairy Free,4.48,249,True
2026-05-19,2026-05-20,d41eb49b-081b-4be1-9087-9e0e60d5549f,7172,Golden Chicken Curry With Crunchy Chilli Oil,384,587,37.4,16.1,3.2,73.4,10.3,6.6,2.29,153,9.7,4.2,0.8,19.1,2.7,1.7,0.6,2,35,full-prep,spicy,Family Kitchen,Dairy Free,4.31,2503,True
2026-05-19,2026-05-20,4b934f4b-1562-403b-aa4d-a998f01c94d5,7353,Golden Chicken Grain Bowl With Sun-Dried Tomato Dressing,368,495,39.8,25.9,5.1,26.4,7.2,6.2,0.88,134,10.8,7.0,1.4,7.2,2.0,1.7,0.24,2,20,full-prep,no spice,Protein Hit,,4.04,1954,True
2026-05-19,2026-05-20,ca28a1de-4c27-4387-8c16-cdbcc03118cc,11280,Golden Halloumi & Fruity Spinach Pilaf,,640,30.4,28.7,,62.6,,,2.63,,,,,,,,,2,10,full-prep,mild,10-Minute,Vegetarian; Gluten Free,0,0,True
2026-05-19,2026-05-20,33f2945c-f82b-4a33-ba08-db2ef743712f,4835,Greek-Style Lamb With Pitta Nachos And Garlic Mayo,382,518,30.4,28.4,8.7,34.9,6.1,6.2,0.55,135,8.0,7.4,2.3,9.1,1.6,1.6,0.14,2,30,full-prep,mild,Modern Bistro,Dairy Free,4.22,9373,True
2026-05-19,2026-05-20,2cdae6d3-4397-4182-9da1-59c23a1c0ac7,1977,Gujarati-Style Aubergine Curry With Cucumber Raita,566,407,16.5,8.4,1.7,67.2,15.6,11.5,1.56,71,2.9,1.5,0.3,11.9,2.8,2.0,0.28,5,45,full-prep,spicy,Global Kitchen,Vegetarian,4.11,4803,True
2026-05-19,2026-05-20,bb495318-ecac-49d1-9b8f-cc0470d0cf99,1595,Harissa Pollock Stew With Ciabatta And Yoghurt,384,471,33.4,8.9,1.9,60.0,9.8,9.8,2.15,122,8.7,2.3,0.5,15.6,2.6,2.5,0.56,2,10,full-prep,spicy,10-Minute,,4.14,7783,True
2026-05-19,2026-05-20,e24b8e87-2724-4c03-9620-6d5fab086d76,8039,Hawaiian Crispy Tofu Loaded Fries With Pineapple & Chilli Sauce,524,535,34.9,16.3,5.1,63.4,13.7,11.0,1.69,102,6.7,3.1,1.0,12.1,2.6,2.1,0.32,1,30,full-prep,mild,Takeaway Night,Vegan; Vegetarian; Dairy Free,4.45,966,True
2026-05-19,2026-05-20,ac75123e-ade1-4dc4-9293-83dde5d045aa,7957,Hawaiian-Style Crispy Chicken Thigh Loaded Fries W. Pineapple Sauce,487,648,29.3,32.6,4.7,62.3,13.5,6.8,1.94,133,6.0,6.7,1.0,12.8,2.8,1.4,0.4,1,30,full-prep,mild,Takeaway Night,Dairy Free,4.51,3653,True
2026-05-19,2026-05-20,c262cfe1-8920-45b1-a641-b9e12c8bc723,13558,Herby Breaded Basa ‘N’ Chips With Lemon Mayo,614,563,29.2,23.3,2.4,62.6,22.2,15.2,0.49,91,4.8,3.8,0.4,10.2,3.6,2.5,0.08,3,30,full-prep,no spice,Everyday Favourites,Dairy Free,4.44,1123,True
2026-05-19,2026-05-20,1628ec1c-5068-4fff-92a9-d40b34ae16a9,13602,Higgidy Smoked Bacon & Cheddar Quiche With Herby Butter Potatoes,430,544,19.9,24.3,8.8,64.5,5.7,7.4,1.5,126,4.6,5.6,2.0,15.0,1.3,1.7,0.35,1,25,full-prep,no spice,Semi-Prepped,,0,0,True
2026-05-19,2026-05-20,3419f34f-c424-41ed-a4dc-0a89f7f70d0f,14270,Higgidy Smoked Salmon Quiche With Asparagus & Potato Salad,436,639,20.3,35.1,8.3,63.6,6.5,8.1,1.33,146,4.7,8.1,1.9,14.6,1.5,1.9,0.3,1,25,full-prep,no spice,Semi-Prepped,,0,0,True
2026-05-19,2026-05-20,5dacd6c9-0653-404b-a064-da394f6c0849,13450,Higgidy Spinach & Greek Feta Quiche With Paprika Wedges,454,482,15.6,19.1,7.7,66.2,7.8,8.6,1.52,106,3.4,4.2,1.7,14.6,1.7,1.9,0.33,1,30,full-prep,mild,Semi-Prepped,Vegetarian,0,0,True
2026-05-19,2026-05-20,2f65d64f-e304-4d1a-ad67-6bf86210c3b9,1753,Hoisin Pork Burger With Black Sesame Chips,492,641,36.2,17.2,5.0,85.2,21.9,7.2,1.9,130,7.4,3.5,1.0,17.3,4.4,1.5,0.39,1,40,full-prep,mild,Takeaway Night,Dairy Free,4.33,10874,True
2026-05-19,2026-05-20,e4f7a65e-f75c-470c-a407-8484ff67e324,12086,"Homemade Chicken Goujons, Cheesy Beans & Sweet Potato Chips",628,574,44.3,8.4,3.6,80.3,20.8,15.5,1.39,91,7.0,1.3,0.6,12.8,3.3,2.5,0.22,5,45,full-prep,mild,Modern Bistro,,0,0,True
2026-05-19,2026-05-20,c5ce933c-d6e5-406b-90aa-2188f78ef11d,2937,Honey Hoisin Pork Noodles With Smashed Sesame Cucumber,326,607,33.9,19.7,5.7,72.4,18.1,1.9,2.18,186,10.4,6.0,1.7,22.2,5.6,0.6,0.67,1,10,full-prep,mild,10-Minute,Dairy Free,4.08,24842,True
2026-05-19,2026-05-20,37a4bf15-6dee-477f-b3df-0813afe05679,1117,Indian-Spiced Basa Fish Fingers With Masala Potatoes,454,548,34.7,17.1,2.4,66.3,15.7,10.0,0.91,120,7.6,3.8,0.5,14.6,3.5,2.2,0.2,1,60,full-prep,mild,Modern Bistro,Dairy Free,4.33,8628,True
2026-05-19,2026-05-20,4678d21e-d14b-46d0-90de-b2ebe67f5cf5,15942,Indian-Style Pea & Sweetcorn Fritters W. Sesame Egg & A Chicken Breast,580,534,48.1,16.8,3.8,49.6,23.3,9.1,0.73,92,8.3,2.9,0.7,8.6,4.0,1.6,0.12,3,25,full-prep,mild,20 minute meals,Dairy Free; Gluten Free,0,0,True
2026-05-19,2026-05-20,094cd279-feb2-4147-b451-d6b539714796,6253,Indian-Style Squash Rice Bowl With Curried Hummus,483,573,20.0,13.7,1.9,86.3,22.2,13.9,0.81,118,4.1,2.8,0.4,17.9,4.6,2.9,0.17,4,20,full-prep,spicy,20 minute meals,Vegan; Vegetarian; Dairy Free; Gluten Free,3.89,479,True
2026-05-19,2026-05-20,df07a97f-a6f9-4a80-8da8-093d376fd637,3214,Indonesian-Style Chicken & Mushroom Rice With Satay Sauce,428,502,40.6,12.1,1.9,53.9,4.0,3.3,2.91,117,9.5,2.8,0.4,12.6,0.9,0.8,0.68,2,30,full-prep,spicy,Global Kitchen,Dairy Free,4.17,10035,True
2026-05-19,2026-05-20,3093daa6-1b0c-4470-97c4-8fd6d9a140b3,3768,Indonesian-Style Gado Gado Salad With Peanut Dressing,582,422,17.4,17.6,5.5,50.8,20.3,8.7,1.76,72,3.0,3.0,0.9,8.7,3.5,1.5,0.3,3,25,full-prep,mild,20 minute meals,Vegetarian; Dairy Free; Gluten Free,4.16,2243,True
2026-05-19,2026-05-20,bbede1fe-a4c6-4f7e-9222-4d1dd4015016,2296,Jumbo Prawn Scampi & Chips With Tartare Sauce,493,538,23.5,21.7,1.8,65.5,8.6,8.9,1.14,109,4.8,4.4,0.4,13.3,1.8,1.8,0.23,1,35,full-prep,no spice,Ultimate Fakeaway,Gluten Free; Dairy Free,4.38,1991,True
2026-05-19,2026-05-20,ea3e7b7e-3494-4001-9bc1-777d98ef1422,7928,Kimchi Ranch Crispy Fried Chicken Burger With Chips,511,740,40.4,27.8,3.1,83.0,12.9,9.4,1.52,144,7.9,5.4,0.6,16.2,2.5,1.8,0.3,1,40,full-prep,mild,Moments,Dairy Free,4.51,1022,True
2026-05-19,2026-05-20,568a274a-117a-4c42-acb1-5defc479c4ad,477,King Prawn Paella With Lemon Aioli,366,487,20.7,11.8,1.3,74.0,9.8,6.5,2.23,133,5.7,3.2,0.4,20.2,2.7,1.8,0.61,2,45,full-prep,mild,Modern Bistro,Gluten Free; Dairy Free,4.31,49088,True
2026-05-19,2026-05-20,eac5de74-74a0-474d-99e4-518fe5935f8a,5923,Lamb Meatballs With Baharat-Spiced Couscous Salad,432,591,37.2,20.3,8.9,69.7,15.1,8.8,0.95,136,8.6,4.7,2.1,16.1,3.5,2.0,0.22,2,35,full-prep,mild,Global Kitchen,,4.24,631,True
2026-05-19,2026-05-20,714ed529-d486-45ec-921d-581696258cae,4459,Lamb Tortilla Samosas With Mango Mayo,369,741,35.1,36.1,12.0,68.5,13.7,6.0,1.52,200,9.5,9.8,3.3,18.5,3.7,1.6,0.41,1,40,full-prep,no spice,Global Kitchen,Dairy Free,4.31,9857,True
2026-05-19,2026-05-20,0fb2581d-6aa1-497f-8fcd-7df870fb027e,9427,Lemongrass & Sticky Onion Pork Burger With Warm Potato Salad,518,591,36.2,14.6,4.9,79.9,10.4,8.9,2.58,114,7.0,2.8,0.9,15.4,2.0,1.7,0.5,2,20,full-prep,no spice,20 minute meals,Dairy Free,4.1,1611,True
2026-05-19,2026-05-20,ac71848d-2c96-4c78-80ec-117a83f64f37,4095,Lemony Chicken Salad With Avo Dressing,406,433,34.1,22.1,5.4,24.1,3.2,5.0,0.5,106,8.4,5.4,1.3,6.0,0.8,1.2,0.12,2,25,full-prep,no spice,20 minute meals,Dairy Free,4.27,2294,True
2026-05-19,2026-05-20,a98f948b-98cf-4e42-a3d4-b774c61af823,4995,Loaded Bean Chilli Cheese Fries With Zesty Slaw,528,514,19.0,19.3,5.9,64.9,10.8,18.1,2.27,97,3.6,3.7,1.1,12.3,2.0,3.4,0.43,3,45,full-prep,spicy,Takeaway Night,Vegetarian; Gluten Free,4.44,1896,True
2026-05-19,2026-05-20,c6c659ba-eb90-4e90-a7c9-94d3f064d43d,5782,Loaded Chicken & Fries Fajita Tray Bake,472,524,37.5,21.8,6.7,48.6,7.6,7.6,0.64,111,7.9,4.6,1.4,10.3,1.6,1.6,0.13,1,40,full-prep,mild,One Pan Wonders,Gluten Free,4.48,31730,True
2026-05-19,2026-05-20,843cf847-763d-4786-a49b-803261f03827,7413,Malaysian-Style Fried Chicken Nasi Lemak,430,767,40.2,39.9,16.6,57.7,4.9,4.5,2.16,178,9.3,9.3,3.9,13.4,1.1,1.0,0.5,1,35,full-prep,spicy,Global Kitchen,Dairy Free,4.37,1068,True
2026-05-19,2026-05-20,9d817747-be3a-4b59-8fd0-5e8adc501e82,6289,Malaysian-Style Fried Chicken Thigh With Coconut Rice,369,716,40.8,25.9,12.4,78.8,10.6,7.5,2.07,194,11.1,7.0,3.4,21.4,2.9,2.0,0.56,1,35,full-prep,spicy,Global Kitchen,Dairy Free,4.46,4628,True
2026-05-19,2026-05-20,d02de486-ab34-4a42-a1cc-eb018a136054,4172,Manchurian-Style Chilli Paneer With Sesame Fried Rice,437,693,28.4,29.2,13.4,79.8,13.2,7.6,2.78,158,6.5,6.7,3.1,18.3,3.0,1.7,0.64,2,10,full-prep,spicy,10-Minute,Vegetarian,4.23,7184,True
2026-05-19,2026-05-20,7133d826-72f9-4c00-9445-cd93d108e8e6,6024,Masala King Prawns With Fried Roti And Tomato & Coriander Salsa,422,515,22.6,17.5,8.9,63.7,8.5,10.4,1.1,122,5.4,4.1,2.1,15.1,2.0,2.5,0.26,2,30,full-prep,no spice,Global Kitchen,Dairy Free,4.39,7113,True
2026-05-19,2026-05-20,13dd3002-273c-42e1-852b-fb771f2bc8bf,14185,Meat-Free Wholewheat Spaghetti Bolognese,421,668,43.3,16.0,3.5,82.9,16.2,16.6,2.98,158,10.3,3.8,0.8,19.7,3.8,3.9,0.71,3,35,full-prep,no spice,Everyday Favourites,Vegetarian,4.32,139,True
2026-05-19,2026-05-20,a5d18e46-399f-4e69-ad59-cabecd0af90f,15801,Mediterranean-Style Chicken Pasta,394,492,29.9,16.5,3.1,52.3,9.4,7.1,2.6,125,7.6,4.2,0.8,13.3,2.4,1.8,0.66,2,7,heat-only,no spice,Heat & Eat,,0,0,True
2026-05-19,2026-05-20,afe1bfe5-5084-483a-bff7-27ead15024f3,1236,Mexican-Style Chilli Chicken Thigh Torta With Paprika Fries,478,583,38.1,15.9,2.1,73.9,5.8,7.5,1.02,121,8.0,3.3,0.4,15.4,1.2,1.6,0.21,1,45,full-prep,spicy,Takeaway Night,Dairy Free,4.38,7567,True
2026-05-19,2026-05-20,e055f0b3-a789-47e1-91af-1597f3c7c021,10735,Mexican-Style Duck Carnitas With Radish Salsa & Wholemeal Tortilla,484,807,31.0,44.2,14.2,70.9,14.4,6.8,1.47,166,6.4,9.1,2.9,14.7,3.0,1.4,0.3,3,45,full-prep,mild,Ultimate Fakeaway,Dairy Free,0,0,True
2026-05-19,2026-05-20,e9c94dbb-b3d7-4b1f-9108-951c8b492656,2324,Mexican-Style Pulled Chicken With Fiery Feta Corn,405,683,37.6,30.7,5.8,65.5,3.6,3.6,0.72,168,9.3,7.6,1.4,16.2,0.9,0.9,0.18,1,35,full-prep,mild,Global Kitchen,Gluten Free,4.28,6763,True
2026-05-19,2026-05-20,d06fd6b1-8ce4-42ca-9aac-d3ce7e85e734,1160,Mild Cambodian-Style Chicken Samla Curry,330,522,38.4,19.3,10.2,45.6,5.8,7.0,2.5,158,11.6,5.9,3.1,13.8,1.7,2.1,0.76,1,35,full-prep,mild,Global Kitchen,Dairy Free; Gluten Free,4.35,16239,True
2026-05-19,2026-05-20,98a56811-f6bd-4e6f-8b50-5e44c328ef02,4622,Mild Paneer Curry,,623,28.2,21.5,,77.1,,,2.66,,,,,,,,,3,30,full-prep,mild,Takeaway Night,Vegetarian; Gluten Free,4.33,5521,True
2026-05-19,2026-05-20,f8747d54-9382-4f1a-a3f3-31126e75e8a6,4665,Moroccan-Style Chicken Thigh & Lentil Stew,441,578,42.1,22.8,11.6,51.1,21.7,16.7,1.94,131,9.5,5.2,2.6,11.6,4.9,3.8,0.44,3,25,full-prep,mild,20 minute meals,Dairy Free; Gluten Free,4.12,178,True
2026-05-19,2026-05-20,63758bf1-e0f0-44c6-bf86-85206d179318,5806,Mushroom & Red Wine Glazed Sausage Risotto,348,624,26.0,26.2,9.3,71.0,5.1,6.4,2.84,179,7.5,7.5,2.7,20.4,1.5,1.8,0.81,2,45,full-prep,no spice,Modern Bistro,Gluten Free,4.31,2347,True
2026-05-19,2026-05-20,f0f3fa60-ca2f-47c7-b272-504c5efd5a74,4035,Nutty Sweet Potato & Sweet Pea Pod Curry,431,521,13.5,23.2,10.3,66.0,28.0,12.9,2.58,120,3.1,5.4,2.4,15.3,6.5,3.0,0.6,4,35,full-prep,spicy,Veg Boost,Vegan; Vegetarian; Dairy Free; Gluten Free,4.41,7669,True
2026-05-19,2026-05-20,e1b1165b-d2eb-485c-9db2-e83b256608e3,7483,One Pan Fragrant Lentil & Coconut Shakshuka With Roti,473,772,32.5,25.6,10.5,101.7,17.6,17.8,2.91,163,6.9,5.4,2.2,21.5,3.7,3.8,0.61,3,30,full-prep,mild,One Pan Wonders,Vegetarian; Dairy Free,4.29,1258,True
2026-05-19,2026-05-20,7004c95f-b34b-49d1-9e42-a700def22d48,1853,One Pot Cheesy Tomato Gnocchi Bake,474,538,28.9,18.9,12.6,64.5,7.6,4.8,2.01,113,6.1,4.0,2.7,13.6,1.6,1.0,0.42,3,40,full-prep,no spice,One Pan Wonders,Vegetarian,4.09,14812,True
2026-05-19,2026-05-20,25eb679d-d555-43a5-9a5a-56ce2bfa0868,3499,"One Pot Creamy Pollock, Pea & Potato Casserole",434,418,26.0,13.1,7.7,52.3,8.4,9.0,1.58,96,6.0,3.0,1.8,12.1,1.9,2.1,0.36,1,50,full-prep,no spice,Prepped in 5,Gluten Free,4.17,19327,True
2026-05-19,2026-05-20,081ac72d-9a66-45cb-9357-96cad8c2f6cc,7189,One Pot Halloumi Jambalaya With Pepper & Peas,330,645,32.4,24.5,16.1,74.5,10.6,8.4,2.92,195,9.8,7.4,4.9,22.6,3.2,2.5,0.89,3,40,full-prep,spicy,One Pan Wonders,Vegetarian; Gluten Free,4.16,13254,True
2026-05-19,2026-05-20,4dd3bf28-eb4d-4a1e-843c-eb2e46726e09,7391,One Pot Lebanese-Style Spiced Lamb & Rice,318,559,33.4,19.3,8.8,64.1,6.0,3.3,1.44,175,10.5,6.1,2.8,20.1,1.9,1.0,0.45,1,25,full-prep,no spice,One Pan Wonders,Gluten Free,3.93,7634,True
2026-05-19,2026-05-20,aa42562a-0d56-413c-bc14-8b61bfb4bee5,3196,One Pot Minty Lamb & Potato Stew,420,448,31.4,17.7,8.0,42.1,16.8,8.4,2.05,106,7.5,4.2,1.9,10.0,4.0,2.0,0.49,2,45,full-prep,no spice,Prepped in 5,Dairy Free,4.33,28547,True
2026-05-19,2026-05-20,8590cc81-8fb9-4ed1-8c61-f18af175766c,8848,One Tray Paprika Pork Meatballs & Potatoes With Harissa Yoghurt,571,424,32.0,15.5,5.6,41.6,13.3,6.6,0.52,74,5.6,2.7,1.0,7.3,2.3,1.2,0.09,2,40,full-prep,mild,One Pan Wonders,Gluten Free,4.34,2349,True
2026-05-19,2026-05-20,93a66569-3864-45c5-a1ba-59754985220f,10975,Oven Baked Chicken Breast & Pepper Muhammara With Sultana Rice,358,569,37.0,11.7,2.0,78.1,19.0,6.2,1.81,159,10.3,3.3,0.6,21.8,5.3,1.7,0.51,2,50,full-prep,spicy,Prepped in 5,Dairy Free; Gluten Free,4.24,42,True
2026-05-19,2026-05-20,969c376d-1178-4a16-9423-9c533c5f01c5,5327,Oven Baked Coq Au Vin With Chicken Thigh And Buttery Crushed Potatoes,413,423,35.7,15.1,4.0,37.8,6.1,5.1,2.02,102,8.6,3.6,1.0,9.2,1.5,1.2,0.49,1,50,full-prep,no spice,Prepped in 5,Dairy Free; Gluten Free,4.49,19855,True
2026-05-19,2026-05-20,de9f9acf-818d-4285-826c-ad6cad2c6195,4021,Oven Baked Greek Cheese & Mint Risotto,260,436,16.2,11.0,7.4,65.6,4.4,4.4,2.49,167,6.2,4.2,2.8,25.2,1.7,1.7,0.95,1,40,full-prep,no spice,Modern Bistro,Vegetarian; Gluten Free,4.12,1614,True
2026-05-19,2026-05-20,b97b4181-5611-4d54-acfa-e385c113f651,4219,"Oven Baked Pea, Leek & Bacon Risotto",340,528,25.8,14.4,6.6,73.5,8.1,9.0,2.73,155,7.6,4.2,1.9,21.6,2.4,2.7,0.8,2,50,full-prep,no spice,One Pan Wonders,Gluten Free,4.15,9545,True
2026-05-19,2026-05-20,5e94589a-4b66-4d95-9bb3-bad2f53a1c95,5223,Oven Baked Spicy Bacon Arrabbiata Farfalle,313,558,27.8,14.9,6.6,83.6,7.5,6.3,2.74,178,8.9,4.8,2.1,26.7,2.4,2.0,0.88,2,40,full-prep,spicy,Prepped in 5,,4.43,9224,True
2026-05-19,2026-05-20,c7a30a9e-d9c0-49ad-948a-e55eb1fa68e0,7207,Oven Baked Squash & Coconut Curry With Cardamom Rice,416,667,24.3,15.8,11.8,106.0,10.9,17.4,2.04,160,5.8,3.8,2.8,25.5,2.6,4.2,0.49,2,45,full-prep,mild,Prepped in 5,Vegan; Vegetarian; Dairy Free,4.52,6527,True
2026-05-19,2026-05-20,07c245d2-6dbf-4915-9749-15c0d71819d4,896,Palak Paneer With Cardamom Rice,343,574,26.6,23.5,13.8,61.9,9.3,4.9,2.53,167,7.8,6.9,4.0,18.1,2.7,1.4,0.74,3,25,full-prep,spicy,20 minute meals,Vegetarian,4.23,19124,True
2026-05-19,2026-05-20,326ab8ec-2223-4b1f-b7aa-43f8a386f9d6,4006,Paneer Tikka Naan With Indian-Style Salad And Yoghurt,488,612,30.3,26.0,13.6,64.0,16.4,6.7,2.15,125,6.2,5.3,2.8,13.1,3.4,1.4,0.44,2,10,full-prep,mild,10-Minute,Vegetarian,4.28,13595,True
2026-05-19,2026-05-20,45dbfa37-473b-4087-8327-46ad9f519885,15843,"Paneer, Sweet Potato & Cashew Curry With Basmati Rice",406,691,28.7,25.7,13.4,84.8,14.0,5.5,2.72,170,7.1,6.3,3.3,20.9,3.5,1.3,0.67,2,10,full-prep,mild,10-Minute,Vegetarian; Gluten Free,0,0,True
2026-05-19,2026-05-20,ec0d592d-991d-4234-bf66-d420c1d152ec,10057,Pork & Black Bean Stir-Fry With Rice,,558,32.4,18.6,,65.1,,,2.52,,,,,,,,,1,25,full-prep,no spice,20 minute meals,Dairy Free,4.39,5852,True
2026-05-19,2026-05-20,f4110bc7-fcb7-48cd-a2d0-d4191b3a2842,4862,Pork Meatball Marinara Flatbreads,476,652,45.1,26.5,12.5,57.1,10.2,6.4,1.96,136,9.5,5.6,2.6,12.0,2.1,1.3,0.41,2,40,full-prep,mild,Takeaway Night,,4.17,6837,True
2026-05-19,2026-05-20,043df93a-64d5-46dd-a62c-caf990db5242,13456,"Pork, Rosemary & Mint Meatball Stew With Mash",502,538,34.9,21.3,8.9,53.1,6.9,6.7,2.46,107,6.9,4.2,1.8,10.6,1.4,1.3,0.49,2,25,full-prep,no spice,20 minute meals,,4.33,1044,True
2026-05-19,2026-05-20,5e71dc78-8c79-4c35-96cd-722e7324b79b,6032,Prosciutto & Creamy Asparagus Sauce With Fresh Orecchiette,317,564,26.5,16.4,8.8,76.9,4.8,4.8,1.48,177,8.4,5.2,2.8,24.3,1.5,1.5,0.47,1,10,full-prep,no spice,Pasta Pronto,,4.04,2107,True
2026-05-19,2026-05-20,0966ef42-a026-4584-8091-19d955f9b307,6214,Prosciutto Croque Madame Jacket Potato,509,477,26.1,18.0,7.6,55.9,4.7,7.2,2.26,93,5.1,3.5,1.5,11.0,0.9,1.4,0.44,2,35,full-prep,no spice,Modern Bistro,Gluten Free,4.21,1139,True
2026-05-19,2026-05-20,3679e96d-0c49-470f-a2e7-ab9c33dc3eb6,4243,Roast Squash Gnocchi With Chorizo & Sage,373,632,22.6,30.8,13.8,66.8,6.6,3.9,3.02,169,6.1,8.3,3.7,17.9,1.8,1.1,0.81,1,35,full-prep,no spice,Modern Bistro,,4.19,786,True
2026-05-19,2026-05-20,1e12b6fc-6585-4c61-b35f-6368bdf88df2,2888,Saag Aloo With Peas And Pitta,432,488,16.2,12.9,8.7,77.6,17.4,14.0,1.53,112,3.7,3.0,2.0,18.0,4.0,3.2,0.35,3,10,full-prep,mild,10-Minute,Vegan; Vegetarian; Dairy Free,4.31,38351,True
